"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","GFCF","TOT","QGRWTH","Q","1987-Q1",-1.376069833,"E"
"USA","GFCF","TOT","QGRWTH","Q","1987-Q2",1.976068389,"E"
"USA","GFCF","TOT","QGRWTH","Q","1987-Q3",2.123705942,"E"
"USA","GFCF","TOT","QGRWTH","Q","1987-Q4",-0.169263989,"E"
"USA","GFCF","TOT","QGRWTH","Q","1988-Q1",-0.784042752,"E"
"USA","GFCF","TOT","QGRWTH","Q","1988-Q2",2.018634747,"E"
"USA","GFCF","TOT","QGRWTH","Q","1988-Q3",0.231991053,"E"
"USA","GFCF","TOT","QGRWTH","Q","1988-Q4",1.100310423,"E"
"USA","GFCF","TOT","QGRWTH","Q","1989-Q1",0.791250091,"E"
"USA","GFCF","TOT","QGRWTH","Q","1989-Q2",0.371546259,"E"
"USA","GFCF","TOT","QGRWTH","Q","1989-Q3",1.969650387,"E"
"USA","GFCF","TOT","QGRWTH","Q","1989-Q4",-1.323425306,"E"
"USA","GFCF","TOT","QGRWTH","Q","1990-Q1",1.841174591,"E"
"USA","GFCF","TOT","QGRWTH","Q","1990-Q2",-1.878176962,"E"
"USA","GFCF","TOT","QGRWTH","Q","1990-Q3",-0.86047941,"E"
"USA","GFCF","TOT","QGRWTH","Q","1990-Q4",-1.868745018,"E"
"USA","GFCF","TOT","QGRWTH","Q","1991-Q1",-3.203971119,"E"
"USA","GFCF","TOT","QGRWTH","Q","1991-Q2",0.27972028,"E"
"USA","GFCF","TOT","QGRWTH","Q","1991-Q3",0.278940028,"E"
"USA","GFCF","TOT","QGRWTH","Q","1991-Q4",0.129809921,"E"
"USA","GFCF","TOT","QGRWTH","Q","1992-Q1",1.426057968,"E"
"USA","GFCF","TOT","QGRWTH","Q","1992-Q2",2.738975623,"E"
"USA","GFCF","TOT","QGRWTH","Q","1992-Q3",0.861992358,"E"
"USA","GFCF","TOT","QGRWTH","Q","1992-Q4",2.185022026,"E"
"USA","GFCF","TOT","QGRWTH","Q","1993-Q1",0.051733057,"E"
"USA","GFCF","TOT","QGRWTH","Q","1993-Q2",2.085487763,"E"
"USA","GFCF","TOT","QGRWTH","Q","1993-Q3",1.072091845,"E"
"USA","GFCF","TOT","QGRWTH","Q","1993-Q4",3.766808653,"E"
"USA","GFCF","TOT","QGRWTH","Q","1994-Q1",0.217321314,"E"
"USA","GFCF","TOT","QGRWTH","Q","1994-Q2",2.353224641,"E"
"USA","GFCF","TOT","QGRWTH","Q","1994-Q3",1.569365976,"E"
"USA","GFCF","TOT","QGRWTH","Q","1994-Q4",1.939122373,"E"
"USA","GFCF","TOT","QGRWTH","Q","1995-Q1",2.113136002,"E"
"USA","GFCF","TOT","QGRWTH","Q","1995-Q2",-0.146510389,"E"
"USA","GFCF","TOT","QGRWTH","Q","1995-Q3",0.733626784,"E"
"USA","GFCF","TOT","QGRWTH","Q","1995-Q4",1.70815678,"E"
"USA","GFCF","TOT","QGRWTH","Q","1996-Q1",2.408540555,"E"
"USA","GFCF","TOT","QGRWTH","Q","1996-Q2",3.095601322,"E"
"USA","GFCF","TOT","QGRWTH","Q","1996-Q3",2.151797275,"E"
"USA","GFCF","TOT","QGRWTH","Q","1996-Q4",1.623611782,"E"
"USA","GFCF","TOT","QGRWTH","Q","1997-Q1",1.87087961,"E"
"USA","GFCF","TOT","QGRWTH","Q","1997-Q2",1.684934701,"E"
"USA","GFCF","TOT","QGRWTH","Q","1997-Q3",3.273894845,"E"
"USA","GFCF","TOT","QGRWTH","Q","1997-Q4",0.310903842,"E"
"USA","GFCF","TOT","QGRWTH","Q","1998-Q1",2.451848572,"E"
"USA","GFCF","TOT","QGRWTH","Q","1998-Q2",3.678893631,"E"
"USA","GFCF","TOT","QGRWTH","Q","1998-Q3",2.402042518,"E"
"USA","GFCF","TOT","QGRWTH","Q","1998-Q4",2.513611154,"E"
"USA","GFCF","TOT","QGRWTH","Q","1999-Q1",1.687596168,"E"
"USA","GFCF","TOT","QGRWTH","Q","1999-Q2",2.289256602,"E"
"USA","GFCF","TOT","QGRWTH","Q","1999-Q3",2.214163008,"E"
"USA","GFCF","TOT","QGRWTH","Q","1999-Q4",0.952380952,"E"
"USA","GFCF","TOT","QGRWTH","Q","2000-Q1",2.538845727,"E"
"USA","GFCF","TOT","QGRWTH","Q","2000-Q2",1.871645695,"E"
"USA","GFCF","TOT","QGRWTH","Q","2000-Q3",0.416150168,"E"
"USA","GFCF","TOT","QGRWTH","Q","2000-Q4",0.295388414,"E"
"USA","GFCF","TOT","QGRWTH","Q","2001-Q1",-0.29451844,"E"
"USA","GFCF","TOT","QGRWTH","Q","2001-Q2",-0.467330923,"E"
"USA","GFCF","TOT","QGRWTH","Q","2001-Q3",-1.723068746,"E"
"USA","GFCF","TOT","QGRWTH","Q","2001-Q4",-1.356650291,"E"
"USA","GFCF","TOT","QGRWTH","Q","2002-Q1",-0.787310219,
"USA","GFCF","TOT","QGRWTH","Q","2002-Q2",0.018217346,
"USA","GFCF","TOT","QGRWTH","Q","2002-Q3",0.195294854,
"USA","GFCF","TOT","QGRWTH","Q","2002-Q4",-0.052623948,
"USA","GFCF","TOT","QGRWTH","Q","2003-Q1",0.732576146,
"USA","GFCF","TOT","QGRWTH","Q","2003-Q2",1.949921597,
"USA","GFCF","TOT","QGRWTH","Q","2003-Q3",3.026981782,
"USA","GFCF","TOT","QGRWTH","Q","2003-Q4",1.55618533,
"USA","GFCF","TOT","QGRWTH","Q","2004-Q1",-0.244329293,
"USA","GFCF","TOT","QGRWTH","Q","2004-Q2",2.347333436,
"USA","GFCF","TOT","QGRWTH","Q","2004-Q3",1.697145974,
"USA","GFCF","TOT","QGRWTH","Q","2004-Q4",1.459642467,
"USA","GFCF","TOT","QGRWTH","Q","2005-Q1",1.472373079,
"USA","GFCF","TOT","QGRWTH","Q","2005-Q2",1.482615322,
"USA","GFCF","TOT","QGRWTH","Q","2005-Q3",1.444391917,
"USA","GFCF","TOT","QGRWTH","Q","2005-Q4",0.417366805,
"USA","GFCF","TOT","QGRWTH","Q","2006-Q1",1.97944937,
"USA","GFCF","TOT","QGRWTH","Q","2006-Q2",-0.294050857,
"USA","GFCF","TOT","QGRWTH","Q","2006-Q3",-0.748219716,
"USA","GFCF","TOT","QGRWTH","Q","2006-Q4",-0.459549689,
"USA","GFCF","TOT","QGRWTH","Q","2007-Q1",0.019816166,
"USA","GFCF","TOT","QGRWTH","Q","2007-Q2",0.729907137,
"USA","GFCF","TOT","QGRWTH","Q","2007-Q3",-0.418117044,
"USA","GFCF","TOT","QGRWTH","Q","2007-Q4",-0.561177042,
"USA","GFCF","TOT","QGRWTH","Q","2008-Q1",-1.314487903,
"USA","GFCF","TOT","QGRWTH","Q","2008-Q2",-0.301847993,
"USA","GFCF","TOT","QGRWTH","Q","2008-Q3",-1.908327539,
"USA","GFCF","TOT","QGRWTH","Q","2008-Q4",-5.373365815,
"USA","GFCF","TOT","QGRWTH","Q","2009-Q1",-6.335132967,
"USA","GFCF","TOT","QGRWTH","Q","2009-Q2",-2.417367839,
"USA","GFCF","TOT","QGRWTH","Q","2009-Q3",0.368310878,
"USA","GFCF","TOT","QGRWTH","Q","2009-Q4",0.170231773,
"USA","GFCF","TOT","QGRWTH","Q","2010-Q1",-0.367058405,
"USA","GFCF","TOT","QGRWTH","Q","2010-Q2",3.205260025,
"USA","GFCF","TOT","QGRWTH","Q","2010-Q3",0.378756731,
"USA","GFCF","TOT","QGRWTH","Q","2010-Q4",1.246532353,
"USA","GFCF","TOT","QGRWTH","Q","2011-Q1",-0.58519853,
"USA","GFCF","TOT","QGRWTH","Q","2011-Q2",1.545240734,
"USA","GFCF","TOT","QGRWTH","Q","2011-Q3",3.063387627,
"USA","GFCF","TOT","QGRWTH","Q","2011-Q4",1.93698863,
"USA","GFCF","TOT","QGRWTH","Q","2012-Q1",2.044775224,
"USA","GFCF","TOT","QGRWTH","Q","2012-Q2",1.510183869,
"USA","GFCF","TOT","QGRWTH","Q","2012-Q3",-0.197405403,
"USA","GFCF","TOT","QGRWTH","Q","2012-Q4",1.174160645,
"USA","GFCF","TOT","QGRWTH","Q","2013-Q1",0.967870237,
"USA","GFCF","TOT","QGRWTH","Q","2013-Q2",0.571833606,
"USA","GFCF","TOT","QGRWTH","Q","2013-Q3",1.476140602,
"USA","GFCF","TOT","QGRWTH","Q","2013-Q4",0.917436743,
"USA","GFCF","TOT","QGRWTH","Q","2014-Q1",0.368356529,
"USA","GFCF","TOT","QGRWTH","Q","2014-Q2",2.668361775,
"USA","GFCF","TOT","QGRWTH","Q","2014-Q3",1.638834979,
"USA","GFCF","TOT","QGRWTH","Q","2014-Q4",1.113547566,
"USA","GFCF","TOT","QGRWTH","Q","2015-Q1",0.102828797,
"USA","GFCF","TOT","QGRWTH","Q","2015-Q2",1.199963808,
"USA","GFCF","TOT","QGRWTH","Q","2015-Q3",0.780413335,
"USA","GFCF","TOT","QGRWTH","Q","2015-Q4",-0.334843242,
"USA","GFCF","TOT","QGRWTH","Q","2016-Q1",0.913717812,
"USA","GFCF","TOT","QGRWTH","Q","2016-Q2",0.268783193,
"USA","GFCF","TOT","QGRWTH","Q","2016-Q3",0.72451975,
"USA","GFCF","TOT","QGRWTH","Q","2016-Q4",0.798949327,
"USA","GFCF","TOT","QGRWTH","Q","2017-Q1",1.521819772,
"USA","GFCF","TOT","QGRWTH","Q","2017-Q2",0.920837229,
"USA","GFCF","TOT","QGRWTH","Q","2017-Q3",0.047569465,
"USA","GFCF","TOT","QGRWTH","Q","2017-Q4",2.012288218,
"USA","GFCF","TOT","QGRWTH","Q","2018-Q1",1.390370593,
"USA","GFCF","TOT","QGRWTH","Q","2018-Q2",1.396996385,
"USA","GFCF","TOT","QGRWTH","Q","2018-Q3",0.139686614,
"USA","GFCF","TOT","QGRWTH","Q","2018-Q4",0.173220298,
"USA","GFCF","TOT","QGRWTH","Q","2019-Q1",1.113828665,
"USA","GFCF","TOT","QGRWTH","Q","2019-Q2",1.460700105,
"USA","GFCF","TOT","QGRWTH","Q","2019-Q3",0.670054876,
"USA","GFCF","TOT","QGRWTH","Q","2019-Q4",-0.004837951,
"USA","GFCF","TOT","QGRWTH","Q","2020-Q1",-0.13371867,
"USA","GFCF","TOT","QGRWTH","Q","2020-Q2",-7.174434398,
"USA","GFCF","TOT","QGRWTH","Q","2020-Q3",5.156343637,
"USA","GFCF","TOT","QGRWTH","Q","2020-Q4",3.658266497,
"USA","GFCF","TOT","QGRWTH","Q","2021-Q1",2.280255454,
"USA","GFCF","TOT","QGRWTH","Q","2021-Q2",0.447144689,
"USA","GFCF","TOT","QGRWTH","Q","2021-Q3",-0.127518132,
"USA","GFCF","TOT","QGRWTH","Q","2021-Q4",0.396666836,
"USA","GFCF","TOT","QGRWTH","Q","2022-Q1",1.182893093,
"ARG","GFCF","TOT","AGRWTH","Q","2005-Q1",15.270137266,
"ARG","GFCF","TOT","AGRWTH","Q","2005-Q2",13.692652006,
"ARG","GFCF","TOT","AGRWTH","Q","2005-Q3",13.35422607,
"ARG","GFCF","TOT","AGRWTH","Q","2005-Q4",20.872750528,
"ARG","GFCF","TOT","AGRWTH","Q","2006-Q1",13.760202184,
"ARG","GFCF","TOT","AGRWTH","Q","2006-Q2",15.280341903,
"ARG","GFCF","TOT","AGRWTH","Q","2006-Q3",17.617943132,
"ARG","GFCF","TOT","AGRWTH","Q","2006-Q4",11.457273714,
"ARG","GFCF","TOT","AGRWTH","Q","2007-Q1",19.43464435,
"ARG","GFCF","TOT","AGRWTH","Q","2007-Q2",20.616033908,
"ARG","GFCF","TOT","AGRWTH","Q","2007-Q3",20.795984269,
"ARG","GFCF","TOT","AGRWTH","Q","2007-Q4",20.892411375,
"ARG","GFCF","TOT","AGRWTH","Q","2008-Q1",20.21127019,
"ARG","GFCF","TOT","AGRWTH","Q","2008-Q2",16.571490389,
"ARG","GFCF","TOT","AGRWTH","Q","2008-Q3",6.68610956,
"ARG","GFCF","TOT","AGRWTH","Q","2008-Q4",-7.151294898,
"ARG","GFCF","TOT","AGRWTH","Q","2009-Q1",-25.718992236,
"ARG","GFCF","TOT","AGRWTH","Q","2009-Q2",-30.864581871,
"ARG","GFCF","TOT","AGRWTH","Q","2009-Q3",-22.995030651,
"ARG","GFCF","TOT","AGRWTH","Q","2009-Q4",-8.598404912,
"ARG","GFCF","TOT","AGRWTH","Q","2010-Q1",14.125052826,
"ARG","GFCF","TOT","AGRWTH","Q","2010-Q2",31.636541579,
"ARG","GFCF","TOT","AGRWTH","Q","2010-Q3",29.35294241,
"ARG","GFCF","TOT","AGRWTH","Q","2010-Q4",29.990485101,
"ARG","GFCF","TOT","AGRWTH","Q","2011-Q1",26.71282967,
"ARG","GFCF","TOT","AGRWTH","Q","2011-Q2",18.817104749,
"ARG","GFCF","TOT","AGRWTH","Q","2011-Q3",18.006726955,
"ARG","GFCF","TOT","AGRWTH","Q","2011-Q4",7.714236453,
"ARG","GFCF","TOT","AGRWTH","Q","2012-Q1",-3.168872674,
"ARG","GFCF","TOT","AGRWTH","Q","2012-Q2",-12.650757621,
"ARG","GFCF","TOT","AGRWTH","Q","2012-Q3",-9.172743632,
"ARG","GFCF","TOT","AGRWTH","Q","2012-Q4",-3.149548143,
"ARG","GFCF","TOT","AGRWTH","Q","2013-Q1",0.798876665,
"ARG","GFCF","TOT","AGRWTH","Q","2013-Q2",9.834789094,
"ARG","GFCF","TOT","AGRWTH","Q","2013-Q3",1.791486222,
"ARG","GFCF","TOT","AGRWTH","Q","2013-Q4",-2.396850186,
"ARG","GFCF","TOT","AGRWTH","Q","2014-Q1",-3.178447017,
"ARG","GFCF","TOT","AGRWTH","Q","2014-Q2",-5.402892335,
"ARG","GFCF","TOT","AGRWTH","Q","2014-Q3",-8.305562322,
"ARG","GFCF","TOT","AGRWTH","Q","2014-Q4",-10.182968657,
"ARG","GFCF","TOT","AGRWTH","Q","2015-Q1",-2.520973856,
"ARG","GFCF","TOT","AGRWTH","Q","2015-Q2",1.725765494,
"ARG","GFCF","TOT","AGRWTH","Q","2015-Q3",6.796045515,
"ARG","GFCF","TOT","AGRWTH","Q","2015-Q4",8.409376081,
"ARG","GFCF","TOT","AGRWTH","Q","2016-Q1",-2.322373716,
"ARG","GFCF","TOT","AGRWTH","Q","2016-Q2",-7.586290083,
"ARG","GFCF","TOT","AGRWTH","Q","2016-Q3",-8.182687464,
"ARG","GFCF","TOT","AGRWTH","Q","2016-Q4",-4.909175427,
"ARG","GFCF","TOT","AGRWTH","Q","2017-Q1",2.954672954,
"ARG","GFCF","TOT","AGRWTH","Q","2017-Q2",12.145035195,
"ARG","GFCF","TOT","AGRWTH","Q","2017-Q3",17.921253629,
"ARG","GFCF","TOT","AGRWTH","Q","2017-Q4",20.63134673,
"ARG","GFCF","TOT","AGRWTH","Q","2018-Q1",16.021064448,
"ARG","GFCF","TOT","AGRWTH","Q","2018-Q2",1.344130484,
"ARG","GFCF","TOT","AGRWTH","Q","2018-Q3",-11.79843496,
"ARG","GFCF","TOT","AGRWTH","Q","2018-Q4",-25.080387494,
"ARG","GFCF","TOT","AGRWTH","Q","2019-Q1",-25.339769666,
"ARG","GFCF","TOT","AGRWTH","Q","2019-Q2",-17.099553327,
"ARG","GFCF","TOT","AGRWTH","Q","2019-Q3",-9.806328367,
"ARG","GFCF","TOT","AGRWTH","Q","2019-Q4",-8.692759685,
"ARG","GFCF","TOT","AGRWTH","Q","2020-Q1",-17.875623716,
"ARG","GFCF","TOT","AGRWTH","Q","2020-Q2",-37.814018518,
"ARG","GFCF","TOT","AGRWTH","Q","2020-Q3",-8.252687018,
"ARG","GFCF","TOT","AGRWTH","Q","2020-Q4",15.010931494,
"ARG","GFCF","TOT","AGRWTH","Q","2021-Q1",36.027257422,
"ARG","GFCF","TOT","AGRWTH","Q","2021-Q2",77.687397506,
"ARG","GFCF","TOT","AGRWTH","Q","2021-Q3",22.555210125,
"ARG","GFCF","TOT","AGRWTH","Q","2021-Q4",12.635501531,
"ARG","GFCF","TOT","QGRWTH","Q","2004-Q2",3.917567528,
"ARG","GFCF","TOT","QGRWTH","Q","2004-Q3",1.485034054,
"ARG","GFCF","TOT","QGRWTH","Q","2004-Q4",1.260143266,
"ARG","GFCF","TOT","QGRWTH","Q","2005-Q1",7.94121412,
"ARG","GFCF","TOT","QGRWTH","Q","2005-Q2",2.495443508,
"ARG","GFCF","TOT","QGRWTH","Q","2005-Q3",1.182946214,
"ARG","GFCF","TOT","QGRWTH","Q","2005-Q4",7.976495096,
"ARG","GFCF","TOT","QGRWTH","Q","2006-Q1",1.589599713,
"ARG","GFCF","TOT","QGRWTH","Q","2006-Q2",3.865056006,
"ARG","GFCF","TOT","QGRWTH","Q","2006-Q3",3.234687001,
"ARG","GFCF","TOT","QGRWTH","Q","2006-Q4",2.320831738,
"ARG","GFCF","TOT","QGRWTH","Q","2007-Q1",8.860707848,
"ARG","GFCF","TOT","QGRWTH","Q","2007-Q2",4.89243875,
"ARG","GFCF","TOT","QGRWTH","Q","2007-Q3",3.388705655,
"ARG","GFCF","TOT","QGRWTH","Q","2007-Q4",2.402510792,
"ARG","GFCF","TOT","QGRWTH","Q","2008-Q1",8.247356598,
"ARG","GFCF","TOT","QGRWTH","Q","2008-Q2",1.716485454,
"ARG","GFCF","TOT","QGRWTH","Q","2008-Q3",-5.378761634,
"ARG","GFCF","TOT","QGRWTH","Q","2008-Q4",-10.879302232,
"ARG","GFCF","TOT","QGRWTH","Q","2009-Q1",-13.399732101,
"ARG","GFCF","TOT","QGRWTH","Q","2009-Q2",-5.32961299,
"ARG","GFCF","TOT","QGRWTH","Q","2009-Q3",5.391791319,
"ARG","GFCF","TOT","QGRWTH","Q","2009-Q4",5.782444953,
"ARG","GFCF","TOT","QGRWTH","Q","2010-Q1",8.130062055,
"ARG","GFCF","TOT","QGRWTH","Q","2010-Q2",9.196727864,
"ARG","GFCF","TOT","QGRWTH","Q","2010-Q3",3.563479787,
"ARG","GFCF","TOT","QGRWTH","Q","2010-Q4",6.303815579,
